nid,title,type,view_node,resolved_url,redirects,meta_tags,Generator,HandheldFriendly,MobileOptimized,description,generator,keywords,og:description,og:image,og:image:secure_url,og:image:url,og:site_name,og:title,og:type,og:updated_time,og:url,robots,twitter:card,twitter:creator,twitter:description,twitter:image,twitter:image:alt,twitter:title,viewport
43974,KidneyCARE (Community Access to Research Equity)™ Study,Landing Page,https://www.kidney.org/treatment-support/kidneycare-study,https://www.kidney.org/treatment-support/kidneycare-study,,,Drupal 10 (https://www.drupal.org),true,width,"Join the KidneyCARE Study, the first nationwide registry for people at all stages of kidney disease to transform kidney care and research together.",,Drupal 10 (https://www.drupal.org),"nkf patient network, patient network, nkf, nationwide registry, kidney registry, kidney research",Join the first nationwide registry for people at all stages of kidney disease.,https://www.kidney.org/sites/default/files/pated_socialposts_fb_1200x630_4.jpg,,,https://www.kidney.org/sites/default/files/pated_socialposts_fb_1200x630_4.jpg,,https://www.kidney.org/sites/default/files/pated_socialposts_fb_1200x630_4.jpg,,National Kidney Foundation,KidneyCARE (Community Access to Research Equity)™ Study,article,2025-02-25T12:29:00-05:00,https://www.kidney.org/treatment-support/kidneycare-study,"index, follow",,@NKF,Join the first nationwide registry for people at all stages of kidney disease.,https://www.kidney.org/sites/default/files/pated_socialposts_fb_1200x630_4.jpg,National Kidney Foundation (NKF),KidneyCARE (Community Access to Research Equity)™ Study,"width=device-width, initial-scale=1.0"
43973,Lupus Nephritis &amp; Your Kidneys,Landing Page,https://www.kidney.org/lupus-nephritis-your-kidneys,https://www.kidney.org/lupus-nephritis-your-kidneys,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,National Kidney Foundation,Lupus Nephritis & Your Kidneys,article,2024-08-12T12:45:27-04:00,https://www.kidney.org/lupus-nephritis-your-kidneys,,,@NKF,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Lupus Nephritis & Your Kidneys,"width=device-width, initial-scale=1.0"
40780,Year-End Toolkit,Landing Page,https://www.kidney.org/year-end-toolkit,https://www.kidney.org/year-end-toolkit,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,National Kidney Foundation,Year-End Toolkit,article,2024-08-12T12:45:25-04:00,https://www.kidney.org/year-end-toolkit,,,@NKF,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Year-End Toolkit,"width=device-width, initial-scale=1.0"
40550,About Us,Landing Page,https://www.kidney.org/about,https://www.kidney.org/about,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,National Kidney Foundation,About Us,article,2025-01-09T12:26:07-05:00,https://www.kidney.org/about,,,@NKF,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),About Us,"width=device-width, initial-scale=1.0"
40512,NKF Leadership,Landing Page,https://www.kidney.org/about/leadership,https://www.kidney.org/about/leadership,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,"The NKF Board of Directors consists of leaders in their communities who have been affected by kidney disease. They are nephrologists, kidney healthcare professionals, living donors, transplant recipients, care partners, top executives with diverse business experience, and civic leaders.",https://www.kidney.org/sites/default/files/2024-12/letter-from-kevin-1.jpg,National Kidney Foundation leadership.,,https://www.kidney.org/sites/default/files/2024-12/letter-from-kevin-1.jpg,image/jpeg,https://www.kidney.org/sites/default/files/2024-12/letter-from-kevin-1.jpg,,National Kidney Foundation,National Kidney Foundation Board of Directors,article,2025-02-18T15:02:24-05:00,https://www.kidney.org/about/leadership,,,@NKF,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),NKF Leadership,"width=device-width, initial-scale=1.0"
39621,Your Kidneys and Youth,Landing Page,https://www.kidney.org/kidney-health/your-kidneys-and-youth,https://www.kidney.org/kidney-health/your-kidneys-and-youth,,,Drupal 10 (https://www.drupal.org),true,width,Healthy habits start early. Let's learn things right now that will change your health in the future – like what the kidneys are and how to keep them healthy!,,Drupal 10 (https://www.drupal.org),"Kidneys, Kidney Basics, Kidneys for Kids, Kidneys for Teens, Youth Kidneys, Learn about Kidneys",,https://www.kidney.org/sites/default/files/yky_1200x630_1.jpg,,,https://www.kidney.org/sites/default/files/yky_1200x630_1.jpg,,https://www.kidney.org/sites/default/files/yky_1200x630_1.jpg,,National Kidney Foundation,Your Kidneys and Youth,article,2024-09-04T18:05:10-04:00,https://www.kidney.org/kidney-health/your-kidneys-and-youth,,,@NKF,,https://www.kidney.org/sites/default/files/yky_1200x630_1.jpg,National Kidney Foundation (NKF),Your Kidneys and Youth,"width=device-width, initial-scale=1.0"
39366,NKF Clinical Digest - COVID-19,Landing Page,https://www.kidney.org/nkf-clinical-digest-covid-19,https://www.kidney.org/nkf-clinical-digest-covid-19,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/clincial-digest_1200x400.jpg,,400,https://www.kidney.org/sites/default/files/clincial-digest_1200x400.jpg,,https://www.kidney.org/sites/default/files/clincial-digest_1200x400.jpg,1200,National Kidney Foundation,NKF Clinical Digest - COVID-19,article,2024-08-12T12:45:12-04:00,https://www.kidney.org/nkf-clinical-digest-covid-19,,summary_large_image,@NKF,,https://www.kidney.org/sites/default/files/clincial-digest_1200x400.jpg,National Kidney Foundation (NKF),NKF Clinical Digest - COVID-19,"width=device-width, initial-scale=1.0"
39322,Patient-Focused Drug Development (PFDD) Meeting on FSGS,Landing Page,https://www.kidney.org/patient-focused-drug-development-pfdd-meeting-fsgs,https://www.kidney.org/patient-focused-drug-development-pfdd-meeting-fsgs,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/pfdd_metatags_1200x630.jpg,,,https://www.kidney.org/sites/default/files/pfdd_metatags_1200x630.jpg,,https://www.kidney.org/sites/default/files/pfdd_metatags_1200x630.jpg,,National Kidney Foundation,Patient-Focused Drug Development (PFDD) Meeting on FSGS,article,2024-10-24T12:57:43-04:00,https://www.kidney.org/patient-focused-drug-development-pfdd-meeting-fsgs,,,@NKF,,https://www.kidney.org/sites/default/files/pfdd_metatags_1200x630.jpg,National Kidney Foundation (NKF),Patient-Focused Drug Development (PFDD) Meeting on FSGS,"width=device-width, initial-scale=1.0"
39206,National Kidney Foundation,Landing Page,https://www.kidney.org/national-kidney-foundation,https://www.kidney.org/,https://www.kidney.org/,,Drupal 10 (https://www.drupal.org),true,width,37 million people in the U.S. have kidney disease but only 10% know it. NKF is a lifeline for all people affected by kidney disease—the largest public health issue you'll ever hear about.,,Drupal 10 (https://www.drupal.org),,37 million people in the U.S. have kidney disease but only 10% know it. NKF is a lifeline for all people affected by kidney disease—the largest public health issue you'll ever hear about.,https://www.kidney.org/sites/default/files/kidneycanceranimated_1200x630_2.jpg,,,https://www.kidney.org/sites/default/files/kidneycanceranimated_1200x630_2.jpg,,https://www.kidney.org/sites/default/files/kidneycanceranimated_1200x630_2.jpg,,National Kidney Foundation,National Kidney Foundation,website,,https://www.kidney.org/,"index, follow",summary_large_image,@NKF,30 million people in the U.S. have kidney disease but only 10% know it. NKF is a lifeline for all people affected by kidney disease—the largest public health issue you'll ever hear about.,https://www.kidney.org/sites/default/files/kidneycanceranimated_1200x630.jpg,National Kidney Foundation - Heart Your Kidneys,National Kidney Foundation,"width=device-width, initial-scale=1.0"
39200,Get Involved,Landing Page,https://www.kidney.org/get-involved,https://www.kidney.org/get-involved,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,National Kidney Foundation,Get Involved,article,2025-02-25T12:13:24-05:00,https://www.kidney.org/get-involved,,,@NKF,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Get Involved,"width=device-width, initial-scale=1.0"
39196,NKF PEERs,Landing Page,https://www.kidney.org/treatment-support/peers,https://www.kidney.org/treatment-support/peers,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/peers_fb_post_0.png,,,https://www.kidney.org/sites/default/files/peers_fb_post_0.png,,https://www.kidney.org/sites/default/files/peers_fb_post_0.png,,National Kidney Foundation,NKF Peers: Talk to Someone Who's Been There,article,2025-03-13T09:11:39-04:00,https://www.kidney.org/treatment-support/peers,,,@NKF,,https://www.kidney.org/sites/default/files/peers_fb_post_0.png,National Kidney Foundation (NKF),NKF Peers: Talk to Someone Who's Been There,"width=device-width, initial-scale=1.0"
39194,Advocacy,Landing Page,https://www.kidney.org/get-involved/advocate,https://www.kidney.org/get-involved/advocate,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,Learn the latest news about kidney policy and to learn more about our advocacy activities.,https://www.kidney.org/sites/default/files/Advocacy2.jpg,,,https://www.kidney.org/sites/default/files/Advocacy2.jpg,,https://www.kidney.org/sites/default/files/Advocacy2.jpg,,National Kidney Foundation,NKF Advocacy,article,2024-11-26T15:19:41-05:00,https://www.kidney.org/get-involved/advocate,,,@NKF,Learn the latest news about kidney policy and to learn more about our advocacy activities.,https://www.kidney.org/sites/default/files/Advocacy2.jpg,National Kidney Foundation (NKF),NKF Advocacy,"width=device-width, initial-scale=1.0"
39190,Clinical trials,Landing Page,https://www.kidney.org/treatment-support/clinical-trials,https://www.kidney.org/treatment-support/clinical-trials,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,National Kidney Foundation,Clinical trials,article,2024-11-15T14:33:58-05:00,https://www.kidney.org/treatment-support/clinical-trials,,,@NKF,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Clinical trials,"width=device-width, initial-scale=1.0"
39189,High blood pressure,Landing Page,https://www.kidney.org/kidney-health/high-blood-pressure,https://www.kidney.org/kidney-health/high-blood-pressure,,,Drupal 10 (https://www.drupal.org),true,width,"Study the prevention, causes and treatment of high blood pressure and hypertension with kidney disease. Locate the best ways to avoid it and treat it.",,Drupal 10 (https://www.drupal.org),,High blood pressure (hypertension) is a leading cause of kidney disease.,https://www.kidney.org/sites/default/files/hypertension.jpg,,,https://www.kidney.org/sites/default/files/hypertension.jpg,,https://www.kidney.org/sites/default/files/hypertension.jpg,,National Kidney Foundation,High Blood Pressure,article,2024-09-04T17:27:58-04:00,https://www.kidney.org/kidney-health/high-blood-pressure,,,@NKF,High blood pressure (hypertension) is a leading cause of kidney disease.,https://www.kidney.org/sites/default/files/hypertension.jpg,National Kidney Foundation (NKF),High Blood Pressure,"width=device-width, initial-scale=1.0"
39188,CKDintercept,Landing Page,https://www.kidney.org/professionals/ckdintercept,https://www.kidney.org/professionals/ckdintercept,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,National Kidney Foundation,CKDintercept,article,2024-10-23T09:42:50-04:00,https://www.kidney.org/professionals/ckdintercept,,,@NKF,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),CKDintercept,"width=device-width, initial-scale=1.0"
39181,KEEP Healthy,Landing Page,https://www.kidney.org/keep-healthy-1,https://www.kidney.org/keep-healthy-1,,,Drupal 10 (https://www.drupal.org),true,width,Make it a priority to keep your kidneys healthy. Know when you should get a checkup and if the KEEP Healthy program is the best option for you.,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/keephealthybp_1.png,,,https://www.kidney.org/sites/default/files/keephealthybp_1.png,,https://www.kidney.org/sites/default/files/keephealthybp_1.png,,National Kidney Foundation,KEEP Healthy,article,2024-08-12T12:44:55-04:00,https://www.kidney.org/keep-healthy-1,,photo,@NKF,,https://www.kidney.org/sites/default/files/keephealthybp_1.png,National Kidney Foundation (NKF),KEEP Healthy,"width=device-width, initial-scale=1.0"
39178,Emergency resources,Landing Page,https://www.kidney.org/kidney-health/emergency-resources,https://www.kidney.org/kidney-health/emergency-resources,,,Drupal 10 (https://www.drupal.org),true,width,Make sure you write down our emergency resources so you are prepared. Remember the KCER Emergency Hotline in case of an accident or crisis.,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/161008-z-zo737-149_fb.jpg,,,https://www.kidney.org/sites/default/files/161008-z-zo737-149_fb.jpg,,https://www.kidney.org/sites/default/files/161008-z-zo737-149_fb.jpg,,National Kidney Foundation,Emergency Resources: Help for Kidney Patients,article,2025-03-25T14:19:34-04:00,https://www.kidney.org/kidney-health/emergency-resources,,,@NKF,,https://www.kidney.org/sites/default/files/161008-z-zo737-149_fb.jpg,National Kidney Foundation (NKF),Emergency Resources: Help for Kidney Patients,"width=device-width, initial-scale=1.0"
39171,Professional membership,Landing Page,https://www.kidney.org/professionals/membership,https://www.kidney.org/professionals/membership,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/2024-10/professionals%20metatag.jpg,,,https://www.kidney.org/sites/default/files/2024-10/professionals%20metatag.jpg,,https://www.kidney.org/sites/default/files/2024-10/professionals%20metatag.jpg,,National Kidney Foundation,Professional membership,article,2024-10-07T10:45:50-04:00,https://www.kidney.org/professionals/membership,,summary_large_image,@NKF,,https://www.kidney.org/sites/default/files/2024-10/professionals_metatag.jpg,National Kidney Foundation (NKF),Professional membership,"width=device-width, initial-scale=1.0"
39167,Professional journals,Landing Page,https://www.kidney.org/professionals/journals,https://www.kidney.org/professionals/journals,,,Drupal 10 (https://www.drupal.org),true,width,Browse our informative National Kidney Foundation newsletters and journals written especially for the professional field and also for patients and their families.,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,National Kidney Foundation,Professional journals,article,2024-08-12T15:09:21-04:00,https://www.kidney.org/professionals/journals,,,@NKF,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Professional journals,"width=device-width, initial-scale=1.0"
39166,Kidney stones,Landing Page,https://www.kidney.org/kidney-health/kidney-stones,https://www.kidney.org/kidney-health/kidney-stones,,,Drupal 10 (https://www.drupal.org),true,width,"Relevant and reliable information on the prevention, treatment and scientific explanation of kidney stones.",,Drupal 10 (https://www.drupal.org),,"Relevant and reliable information on the prevention, treatment and scientific explanation of kidney stones.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,National Kidney Foundation,Kidney stones,article,2024-10-24T13:03:28-04:00,https://www.kidney.org/kidney-health/kidney-stones,,,@NKF,"Relevant and reliable information on the prevention, treatment and scientific explanation of kidney stones.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Kidney stones,"width=device-width, initial-scale=1.0"
39165,Dialysis,Landing Page,https://www.kidney.org/treatment-support/dialysis,https://www.kidney.org/treatment-support/dialysis,,,Drupal 10 (https://www.drupal.org),true,width,"Browse through this National Kidney Foundation Provided dialysis overview. Find definitions, tips, and what you need to know about dialysis and kidney disease.",,Drupal 10 (https://www.drupal.org),,Dialysis is a treatment that removes wastes and extra fluid from your blood when your kidneys are no longer able to do so effectively.,https://www.kidney.org/sites/default/files/dialysis_1200x630.jpg,,,https://www.kidney.org/sites/default/files/dialysis_1200x630.jpg,,https://www.kidney.org/sites/default/files/dialysis_1200x630.jpg,,National Kidney Foundation,Dialysis,article,2025-03-27T14:21:38-04:00,https://www.kidney.org/treatment-support/dialysis,,,@NKF,Dialysis is a treatment that removes wastes and extra fluid from your blood when your kidneys are no longer able to do so effectively.,https://www.kidney.org/sites/default/files/dialysis_1200x630.jpg,National Kidney Foundation (NKF),Dialysis,"width=device-width, initial-scale=1.0"
39161,Life as a Nephrology Professional,Landing Page,https://www.kidney.org/podcasts/life-nephrology-professional,https://www.kidney.org/podcasts/life-nephrology-professional,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/podcast_metatag.png,,,https://www.kidney.org/sites/default/files/podcast_metatag.png,,https://www.kidney.org/sites/default/files/podcast_metatag.png,,National Kidney Foundation,Life as a Nephrology Professional,article,2025-03-14T15:47:59-04:00,https://www.kidney.org/podcasts/life-nephrology-professional,,,@NKF,,https://www.kidney.org/sites/default/files/podcast_metatag.png,National Kidney Foundation (NKF),Life as a Nephrology Professional,"width=device-width, initial-scale=1.0"
39159,Diabetes,Landing Page,https://www.kidney.org/kidney-health/diabetes,https://www.kidney.org/kidney-health/diabetes,,,Drupal 10 (https://www.drupal.org),true,width,Managing diabetes is crucial for kidney health. Learn how to control blood sugar and prevent kidney damage with effective strategies and lifestyle changes.,,Drupal 10 (https://www.drupal.org),,"People with diabetes should be tested for kidney disease every year, and control blood sugar and blood pressure.",https://www.kidney.org/sites/default/files/AdobeStock_134602132.jpg,,,https://www.kidney.org/sites/default/files/AdobeStock_134602132.jpg,,https://www.kidney.org/sites/default/files/AdobeStock_134602132.jpg,,National Kidney Foundation,Diabetes and Kidney Disease,article,2024-09-04T17:24:40-04:00,https://www.kidney.org/kidney-health/diabetes,,,@NKF,"People with diabetes should be tested for kidney disease every year, and control blood sugar and blood pressure.",https://www.kidney.org/sites/default/files/AdobeStock_134602132.jpg,National Kidney Foundation (NKF),Diabetes and Kidney Disease,"width=device-width, initial-scale=1.0"
38979,Patient and family resources,Landing Page,https://www.kidney.org/kidney-health/patient-and-family-resources,https://www.kidney.org/kidney-health/patient-and-family-resources,,,Drupal 10 (https://www.drupal.org),true,width,Links to valuable information for kidney patients and their families.,,Drupal 10 (https://www.drupal.org),,Links to valuable information for kidney patients and their families.,https://www.kidney.org/sites/default/files/styles/one_column_hero__660x320_/public/callouts/IMG_7204_660x440.jpg?itok=xK-9CzVm,,,https://www.kidney.org/sites/default/files/styles/one_column_hero__660x320_/public/callouts/IMG_7204_660x440.jpg?itok=xK-9CzVm,,https://www.kidney.org/sites/default/files/styles/one_column_hero__660x320_/public/callouts/IMG_7204_660x440.jpg?itok=xK-9CzVm,,National Kidney Foundation,Patient and family resources,article,2024-09-04T17:57:46-04:00,https://www.kidney.org/kidney-health/patient-and-family-resources,,,@NKF,Links to valuable information for kidney patients and their families.,https://www.kidney.org/sites/default/files/styles/one_column_hero__660x320_/public/callouts/IMG_7204_660x440.jpg?itok=xK-9CzVm,National Kidney Foundation (NKF),Patient and family resources,"width=device-width, initial-scale=1.0"
38882,Kidney Professionals,Landing Page,https://www.kidney.org/professionals,https://www.kidney.org/professionals,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,National Kidney Foundation,Kidney Professionals,article,2024-12-12T15:32:30-05:00,https://www.kidney.org/professionals,,,@NKF,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Kidney Professionals,"width=device-width, initial-scale=1.0"
38865,Treatment and Support,Landing Page,https://www.kidney.org/treatment-support,https://www.kidney.org/treatment-support,,,Drupal 10 (https://www.drupal.org),true,width,Learn about treatments for kidney failure and find support.,,Drupal 10 (https://www.drupal.org),,Learn about treatments for kidney failure and find support.,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,National Kidney Foundation,Treatment and Support,article,2024-12-13T14:42:11-05:00,https://www.kidney.org/treatment-support,,,@NKF,Learn about treatments for kidney failure and find support.,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Treatment and Support,"width=device-width, initial-scale=1.0"
38864,Research,Landing Page,https://www.kidney.org/professionals/research,https://www.kidney.org/professionals/research,,,Drupal 10 (https://www.drupal.org),true,width,,,Drupal 10 (https://www.drupal.org),,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,National Kidney Foundation,Research,article,2024-12-12T15:31:56-05:00,https://www.kidney.org/professionals/research,,,@NKF,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Research,"width=device-width, initial-scale=1.0"
38863,Kidney Health,Landing Page,https://www.kidney.org/kidney-health,https://www.kidney.org/kidney-health,,,Drupal 10 (https://www.drupal.org),true,width,Learn about how your kidneys work and why they are so important. Find out if you are at risk for kidney disease and what tests you need to check your kidney health.,,Drupal 10 (https://www.drupal.org),,Learn about how your kidneys work and why they are so important. Find out if you are at risk for kidney disease and what tests you need to check your kidney health.,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,,National Kidney Foundation,Kidney Health,article,2025-04-15T11:13:44-04:00,https://www.kidney.org/kidney-health,,,@NKF,Learn about how your kidneys work and why they are so important. Find out if you are at risk for kidney disease and what tests you need to check your kidney health.,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Kidney Health,"width=device-width, initial-scale=1.0"
nid,title,type,view_node,resolved_url,redirects,meta_tags,Generator,HandheldFriendly,MobileOptimized,description,generator,og:description,og:image,og:image:secure_url,og:image:url,og:site_name,og:title,og:type,og:updated_time,og:url,robots,twitter:card,twitter:creator,twitter:description,twitter:image,twitter:image:alt,twitter:title,viewport
152190,Recursos en Español,Landing Page,https://www.kidney.org/es/recursos-en-espanol,https://www.kidney.org/es/recursos-en-espanol,,,Drupal 10 (https://www.drupal.org),true,width,,Drupal 10 (https://www.drupal.org),,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Recursos en Español,article,2024-10-01T12:53:46-04:00,https://www.kidney.org/es/recursos-en-espanol,"index, follow",,@NKF,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Recursos en Español,"width=device-width, initial-scale=1.0"
45609,¿Cómo puedo donar un riñón?,Landing Page,https://www.kidney.org/es/como-puedo-donar-un-rinon,https://www.kidney.org/es/como-puedo-donar-un-rinon,,,Drupal 10 (https://www.drupal.org),true,width,,Drupal 10 (https://www.drupal.org),,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,¿Cómo puedo donar un riñón?,article,2024-08-12T12:45:55-04:00,https://www.kidney.org/es/como-puedo-donar-un-rinon,,,@NKF,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),¿Cómo puedo donar un riñón?,"width=device-width, initial-scale=1.0"
43974,Sea Parte de la Investigación Renal,Landing Page,https://www.kidney.org/es/sea-parte-de-la-investigacion-renal,https://www.kidney.org/es/sea-parte-de-la-investigacion-renal,,,Drupal 10 (https://www.drupal.org),true,width,,Drupal 10 (https://www.drupal.org),,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Sea Parte de la Investigación Renal,article,2024-11-21T11:02:11-05:00,https://www.kidney.org/es/sea-parte-de-la-investigacion-renal,,,@NKF,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Sea Parte de la Investigación Renal,"width=device-width, initial-scale=1.0"
150956,Etapas de la enfermedad renal crónica (ERC),Landing Page,https://www.kidney.org/es/etapas-de-la-enfermedad-renal-cronica-erc,https://www.kidney.org/es/etapas-de-la-enfermedad-renal-cronica-erc,,,Drupal 10 (https://www.drupal.org),true,width,,Drupal 10 (https://www.drupal.org),,https://www.kidney.org/sites/default/files/main.jpg,https://www.kidney.org/sites/default/files/main.jpg,https://www.kidney.org/sites/default/files/main.jpg,National Kidney Foundation,Etapas de la enfermedad renal crónica (ERC),article,2024-10-01T11:52:03-04:00,https://www.kidney.org/es/etapas-de-la-enfermedad-renal-cronica-erc,,,@NKF,,https://www.kidney.org/sites/default/files/main.jpg,National Kidney Foundation (NKF),Etapas de la enfermedad renal crónica (ERC),"width=device-width, initial-scale=1.0"
151141,"The Big Ask, The Big Give Spanish",Landing Page,https://www.kidney.org/es/transplantation/live-events,https://www.kidney.org/es/transplantation/live-events,,,Drupal 10 (https://www.drupal.org),true,width,,Drupal 10 (https://www.drupal.org),,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,"The Big Ask, The Big Give Spanish",article,2024-11-20T10:36:39-05:00,https://www.kidney.org/es/transplantation/live-events,,,@NKF,,https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),"The Big Ask, The Big Give Spanish","width=device-width, initial-scale=1.0"
